Date,AC.PA,ACA.PA,AI.PA,AIR.PA,BN.PA,BNP.PA,BVI.PA,CA.PA,CAP.PA,CS.PA,DG.PA,DSY.PA,EDEN.PA,EL.PA,EN.PA,ENGI.PA,ERF.PA,GLE.PA,HO.PA,KER.PA,LR.PA,MC.PA,ML.PA,MT.AS,OR.PA,ORA.PA,PUB.PA,RI.PA,RMS.PA,RNO.PA,SAF.PA,SAN.PA,SGO.PA,STLAM.MI,STMPA.PA,SU.PA,TEP.PA,TTE.PA,UBLB.F,VIE.PA
2025-01-20,48.2599983215332,14.175000190734863,162.02000427246094,163.4199981689453,65.44000244140625,62.95000076293945,30.079999923706055,13.539999961853027,161.89999389648438,35.34000015258789,103.0,34.79999923706055,31.43000030517578,245.10000610351562,30.200000762939453,15.800000190734863,47.810001373291016,29.46500015258789,149.60000610351562,247.5500030517578,98.95999908447266,683.0999755859375,33.060001373291016,23.239999771118164,340.79998779296875,10.289999961853027,100.3499984741211,107.5999984741211,2494.92041015625,48.16999816894531,226.6999969482422,98.8499984741211,87.5999984741211,12.847999572753906,24.649253845214844,260.54998779296875,87.08000183105469,56.40901565551758,3.619999885559082,27.420000076293945
2025-01-21,48.31999969482422,14.170000076293945,160.86000061035156,163.3000030517578,65.41999816894531,63.11000061035156,30.34000015258789,13.470000267028809,163.39999389648438,35.25,102.9000015258789,35.060001373291016,31.350000381469727,250.0,30.219999313354492,15.694999694824219,48.220001220703125,29.31999969482422,151.14999389648438,248.85000610351562,99.72000122070312,701.2999877929688,33.08000183105469,22.989999771118164,341.20001220703125,10.324999809265137,100.19999694824219,106.6500015258789,2558.841552734375,48.16999816894531,227.60000610351562,99.0199966430664,87.91999816894531,12.652000427246094,24.57455825805664,262.8500061035156,87.4800033569336,55.88607406616211,3.5999999046325684,27.700000762939453
2025-01-22,49.04999923706055,14.0649995803833,162.39999389648438,165.13999938964844,65.16000366210938,62.310001373291016,30.219999313354492,13.145000457763672,162.5,35.720001220703125,102.8499984741211,35.81999969482422,31.510000228881836,253.5,30.559999465942383,15.524999618530273,48.31999969482422,29.31999969482422,152.14999389648438,245.0,102.69999694824219,713.7999877929688,33.13999938964844,22.520000457763672,349.6499938964844,10.229999542236328,99.9000015258789,105.5,2613.773681640625,49.65999984741211,233.10000610351562,98.8499984741211,88.37999725341797,12.699999809265137,24.440109252929688,269.79998779296875,86.72000122070312,55.62953567504883,3.6600000858306885,27.149999618530273
2025-01-23,48.58000183105469,14.244999885559082,161.72000122070312,166.66000366210938,65.04000091552734,63.380001068115234,30.219999313354492,13.225000381469727,164.10000610351562,36.119998931884766,103.94999694824219,36.0,31.899999618530273,254.5,30.700000762939453,15.5,47.86000061035156,29.985000610351562,152.85000610351562,247.1999969482422,102.94999694824219,720.5999755859375,33.41999816894531,22.969999313354492,354.54998779296875,10.204999923706055,100.19999694824219,105.75,2635.74658203125,48.59000015258789,237.89999389648438,99.88999938964844,89.69999694824219,12.661999702453613,24.474966049194336,271.70001220703125,85.80000305175781,55.39272689819336,3.5999999046325684,27.18000030517578
2025-01-24,48.97999954223633,14.225000381469727,163.75999450683594,167.0399932861328,64.94000244140625,63.61000061035156,29.84000015258789,13.300000190734863,167.5,35.900001525878906,102.3499984741211,36.81999969482422,32.119998931884766,256.1000061035156,30.440000534057617,15.5,48.349998474121094,30.065000534057617,152.3000030517578,258.29998779296875,102.69999694824219,734.0999755859375,33.720001220703125,23.709999084472656,358.45001220703125,10.154999732971191,99.81999969482422,110.5,2658.71826171875,49.130001068115234,236.5,100.16000366210938,89.83999633789062,12.793999671936035,24.19610595703125,270.6499938964844,87.54000091552734,55.09672164916992,3.680000066757202,26.940000534057617
2025-01-27,48.88999938964844,14.289999961853027,165.94000244140625,165.83999633789062,66.4000015258789,64.2300033569336,29.3799991607666,13.520000457763672,164.75,36.349998474121094,103.44999694824219,37.0,32.119998931884766,257.6000061035156,30.6200008392334,15.40999984741211,49.47999954223633,30.274999618530273,152.39999389648438,262.54998779296875,95.4800033569336,754.7999877929688,33.56999969482422,23.75,363.1499938964844,10.289999961853027,100.8499984741211,111.1500015258789,2658.71826171875,49.04999923706055,235.10000610351562,101.33999633789062,88.68000030517578,12.982000350952148,24.28573989868164,245.0,89.31999969482422,54.9487190246582,3.5999999046325684,27.1299991607666
2025-01-28,49.459999084472656,14.404999732971191,166.6999969482422,166.8000030517578,67.44000244140625,64.58000183105469,29.719999313354492,13.675000190734863,170.89999389648438,36.66999816894531,104.5,37.689998626708984,32.459999084472656,259.5,30.6200008392334,15.5,50.31999969482422,30.65999984741211,154.1999969482422,260.29998779296875,94.45999908447266,750.5999755859375,33.68000030517578,23.729999542236328,367.6000061035156,10.425000190734863,101.25,111.69999694824219,2658.71826171875,49.349998474121094,238.10000610351562,101.72000122070312,89.54000091552734,12.829999923706055,23.49895477294922,226.6999969482422,92.66000366210938,55.00791931152344,3.799999952316284,27.479999542236328
2025-01-29,49.369998931884766,14.470000267028809,167.3800048828125,166.6199951171875,66.94000244140625,64.66999816894531,30.040000915527344,13.699999809265137,172.35000610351562,36.47999954223633,103.0999984741211,37.68000030517578,32.66999816894531,263.29998779296875,30.5,15.569999694824219,49.43000030517578,30.96500015258789,152.25,246.25,97.83999633789062,713.2000122070312,33.150001525878906,23.790000915527344,356.3500061035156,10.404999732971191,101.25,108.8499984741211,2677.69482421875,49.63999938964844,237.6999969482422,101.86000061035156,89.31999969482422,12.869999885559082,23.683202743530273,237.4499969482422,90.9000015258789,55.057254791259766,3.880000114440918,27.3799991607666
2025-01-30,49.560001373291016,14.579999923706055,169.13999938964844,166.32000732421875,67.87999725341797,65.66000366210938,30.059999465942383,13.930000305175781,175.35000610351562,36.689998626708984,104.5,37.70000076293945,33.220001220703125,265.1000061035156,30.639999389648438,15.670000076293945,52.220001220703125,31.05500030517578,154.5500030517578,255.9499969482422,98.26000213623047,715.7999877929688,33.63999938964844,24.270000457763672,363.54998779296875,10.399999618530273,102.69999694824219,110.0,2698.6689453125,49.7599983215332,238.39999389648438,103.62000274658203,90.58000183105469,13.029999732971191,21.153541564941406,241.0,91.76000213623047,55.4124641418457,3.859999895095825,27.549999237060547
2025-01-31,49.7599983215332,14.545000076293945,168.60000610351562,167.1199951171875,67.4800033569336,65.72000122070312,30.139999389648438,13.6899995803833,175.9499969482422,36.650001525878906,104.5,37.79999923706055,33.2400016784668,265.70001220703125,30.6299991607666,15.914999961853027,51.86000061035156,31.25,156.10000610351562,253.4499969482422,98.87999725341797,703.5,33.599998474121094,24.170000076293945,358.5,10.375,102.94999694824219,110.19999694824219,2720.641845703125,49.650001525878906,239.89999389648438,104.4000015258789,90.58000183105469,12.961999893188477,21.736160278320312,245.35000610351562,90.63999938964844,55.639400482177734,3.9200000762939453,27.549999237060547
2025-02-03,49.09000015258789,14.40999984741211,167.8000030517578,166.5800018310547,66.5199966430664,64.31999969482422,29.299999237060547,13.6899995803833,174.39999389648438,36.369998931884766,104.1500015258789,37.36000061035156,32.7400016784668,264.0,30.68000030517578,15.920000076293945,52.2400016784668,30.5049991607666,157.35000610351562,243.9499969482422,96.5199966430664,690.0999755859375,33.29999923706055,23.760000228881836,353.8500061035156,10.4350004196167,102.4000015258789,107.94999694824219,2716.646728515625,49.380001068115234,239.6999969482422,104.45999908447266,86.94000244140625,12.37600040435791,21.078847885131836,237.75,88.91999816894531,55.22499465942383,3.880000114440918,27.360000610351562
